order_date_jkt,price_sold_at,order_quantity
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,8
2021-10-28,561500,2
2021-10-28,561500,2
2021-10-28,561500,2
2021-10-28,561500,2
2021-10-28,561500,2
2021-10-28,561500,2
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-28,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,8
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,10
2021-10-29,561500,10
2021-10-29,561500,10
2021-10-29,561500,10
2021-10-29,561500,10
2021-10-29,561500,10
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,9
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,5
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,2
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,4
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-29,561500,1
2021-10-30,561500,2
2021-10-30,561500,2
2021-10-30,561500,2
2021-10-30,561500,2
2021-10-30,561500,2
2021-10-30,561500,2
2021-10-30,561500,1
2021-10-30,561500,1
2021-10-30,561500,1
